item,itemLabel,startDate,endDate,sourceDate,psid
Q2143963,Yvon Neptune,2000-08-28,2002-03-14,2022-08-16,Q2143963-1F877EF3-0887-47F1-8D4F-85FEDCC5C603
Q113531492,Fourel Célestin,2002-03-27,2004-08-29,2022-08-16,Q113531492-CF6F7E86-13B9-45CE-9FE3-10BAB09CE711
Q113531495,Yvon Feuillé,2004-08-29,2004-09-08,2022-08-16,Q113531495-8318D2AE-29A6-4A0B-A8E7-F14C94C0468A
Q107127987,Joseph Lambert,2006-05-11,2006,2022-08-16,Q107127987-7B7C7BA6-6EC3-4C02-980C-EA848265119C
Q6386793,Kely Bastien,2008-01,2011,2022-08-16,Q6386793-0689EC74-BD51-447F-9E0E-14C90C20A788
Q113531493,Jean Rodolphe Joazile,2011-01-24,2012-01-09,2022-08-16,Q113531493-61F7572B-7627-4096-9A5D-A4BD38E2405D
Q17496908,Simon Dieuseul Desras,2012-01-09,2015-01-12,2022-08-16,Q17496908-33EC5A2C-5F78-4346-90C5-9F957D52ABE9
Q21512019,Riché Andris,2015-01-12,2016-01-14,2022-08-16,Q21512019-A440B6FF-9C6C-4C47-9FAF-55AE2FA5BFF5
Q6207072,Jocelerme Privert,2016-01-14,2016-02-14,,Q6207072-089C9318-FCC4-490F-8A55-D3BFC8C36AD2
Q24951558,Ronald Larêche,2016-02-14,2017-01-13,2022-08-16,Q24951558-14C5FA05-FB53-4503-B468-67F7CE88D16D
Q12898435,Youri Latortue,2017-01-13,2018-01-09,2022-08-16,Q12898435-704BC8C7-A2A0-40C6-B40D-815D1B0593FB
Q107127987,Joseph Lambert,2018-01-09,2019-01-17,2022-08-16,Q107127987-345AEF0A-7D3C-4C48-A147-E7423E59A558
Q28801981,Carl Murat Cantave,2019-01-17,2020-01-14,2022-08-16,Q28801981-D12136B7-5884-47A7-9539-BDD9CC6E574D
Q113531494,Pierre François Sildor,2020-01-14,2021-01-12,2022-08-16,Q113531494-34CC0B19-4E26-4DF8-B76B-4FCC9B9E509A
Q107127987,Joseph Lambert,2021-01-12,2022-01-11,2022-08-16,Q107127987-5B654A4B-EC5C-4975-AFCD-A3A7F62BB679
Q107127987,Joseph Lambert,2022-01-11,,2022-08-16,Q107127987-A57F3006-B0EC-4B8C-B4B1-D0A72C80F589
